General : Method name,General : Method saved date,General : Sample File Name,Sample text inputs : Polymer batch,Sample choice input : Sample choice input  1,Sample choice input : Sample choice input  2,Sample notes : Sample Description,Precycling : Cycles,Precycling : Rate,Test : Rate 1
,,,,,,,,(%/s),(%/s)
"C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\WM Uniaxial Tensile.im_tens","7/14/2020 4:29 PM","C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\wm 2-104-2_20211118_141249.is_tens","wm 2-104-2","<None>","<None>","","10","5.00","3.00"

Results Table 1
,Sample Type,Specimen ID,Specimen Thickness,Length,Thickness,Width,Modulus (Automatic Young's)
,,,,(mm),(mm),(mm),(MPa)
2,"<None>","2","<None>","16.02","0.90","1.53","8.00"

Time,Displacement,Force
"1.5400","1.1763","830.30"
"1.5600","1.1925","838.07"
"1.5800","1.2085","845.51"
"1.6000","1.2246","853.38"
"1.6200","1.2406","860.53"
"1.6400","1.2565","867.73"
"1.6600","1.2727","876.25"
"1.6800","1.2888","883.83"
"1.7000","1.3049","890.94"
"1.7200","1.3209","898.62"
"1.7400","1.3368","905.20"
"1.7600","1.3523","912.25"
"1.7800","1.3680","919.65"
"1.8000","1.3841","927.22"
"1.8200","1.4002","934.73"
"1.8400","1.4161","942.33"
"1.8600","1.4323","950.15"
"1.8800","1.4486","957.43"
"1.9000","1.4646","964.66"
"1.9200","1.4806","972.53"
"1.9400","1.4967","979.37"
"1.9600","1.5126","986.42"
"1.9800","1.5287","994.58"
"2.0000","1.5450","1001.6"
"2.0200","1.5611","1009.1"
"2.0400","1.5771","1016.5"
"2.0600","1.5931","1023.4"
"2.0710","1.6020","1027.7"
"2.0720","1.6028","1028.0"
"2.0920","1.6181","1030.3"
"2.1120","1.6261","1018.4"
"2.1320","1.6229","996.11"
"2.1520","1.6140","975.98"
"2.1720","1.6039","952.94"
"2.1920","1.5880","925.70"
"2.2120","1.5680","898.25"
"2.2320","1.5485","877.09"
"2.2520","1.5309","858.62"
"2.2720","1.5142","841.14"
"2.2920","1.4977","826.31"
"2.3120","1.4814","810.29"
"2.3320","1.4652","795.32"
"2.3520","1.4490","781.83"
"2.3720","1.4331","766.49"
"2.3920","1.4170","753.22"
"2.4120","1.4009","739.66"
"2.4320","1.3849","725.68"
"2.4520","1.3689","713.31"
"2.4720","1.3530","699.42"
"2.4920","1.3370","686.69"
"2.5120","1.3210","674.42"
"2.5320","1.3048","660.16"
"2.5520","1.2885","648.18"
"2.5720","1.2722","635.46"
"2.5920","1.2560","622.12"
"2.6120","1.2399","610.89"
"2.6320","1.2240","598.33"
"2.6520","1.2081","586.24"
"2.6720","1.1920","574.36"
"2.6920","1.1757","561.22"
"2.7120","1.1596","550.44"
"2.7320","1.1436","538.95"
"2.7520","1.1277","526.90"
"2.7720","1.1120","516.19"
"2.7920","1.0960","504.34"
"2.8120","1.0801","493.00"
"2.8320","1.0642","481.94"
"2.8520","1.0484","470.07"
"2.8720","1.0324","459.23"
"2.8920","1.0163","447.33"
"2.9120","1.0001","435.67"
"2.9320","0.98418","426.06"
"2.9520","0.96864","414.42"
"2.9720","0.95275","403.50"
"2.9920","0.93643","391.83"
"3.0120","0.92000","379.63"
"3.0320","0.90382","369.14"
"3.0520","0.88792","358.68"
"3.0720","0.87180","347.36"
"3.0920","0.85553","336.49"
"3.1120","0.83936","325.09"
"3.1320","0.82338","314.91"
"3.1520","0.80756","304.52"
"3.1720","0.79173","293.95"
"3.1920","0.77607","283.95"
"3.2120","0.76015","273.05"
"3.2320","0.74410","261.78"
"3.2520","0.72795","251.34"
"3.2720","0.71168","240.03"
"3.2920","0.69543","228.96"
"3.3120","0.67930","218.63"
"3.3320","0.66309","207.51"
"3.3520","0.64710","197.61"
"3.3720","0.63112","187.04"
"3.3920","0.61521","176.31"
"3.4120","0.59909","165.93"
"3.4320","0.58303","155.13"
"3.4520","0.56694","144.37"
"3.4720","0.55090","134.10"
"3.4920","0.53505","123.61"
"3.5120","0.51933","114.16"
"3.5320","0.50347","103.39"
"3.5520","0.48729","92.503"
"3.5720","0.47141","82.776"
"3.5920","0.45582","72.386"
"3.6120","0.43984","61.905"
"3.6320","0.42359","51.396"
"3.6520","0.40742","40.418"
"3.6720","0.39134","30.403"
"3.6920","0.37526","19.626"
"3.7120","0.35903","8.9472"
"3.7320","0.34289","-1.6167"
"3.7520","0.32668","-12.178"
"3.7720","0.31077","-22.001"
"3.7920","0.29484","-32.362"
"3.8120","0.27876","-43.265"
"3.8320","0.26258","-53.057"
"3.8520","0.24665","-63.620"
"3.8720","0.23090","-73.642"
"3.8920","0.21511","-82.836"
"3.9120","0.19912","-93.938"
"3.9320","0.18325","-103.48"
"3.9520","0.16725","-114.07"
"3.9720","0.15125","-124.89"
"3.9920","0.13530","-133.86"
"4.0120","0.11939","-145.14"
"4.0320","0.10320","-155.61"
"4.0520","0.086993","-165.91"
"4.0720","0.070818","-177.26"
"4.0920","0.054607","-186.51"
"4.1120","0.038442","-197.44"
"4.1320","0.022365","-207.85"
"4.1520","0.0063399","-216.77"
"4.1600","-0.000053878","-220.77"
"4.1610","-0.00084894","-221.34"
"4.1810","-0.016210","-227.35"
"4.2010","-0.024460","-214.10"
"4.2210","-0.021018","-186.81"
"4.2410","-0.011978","-163.59"
"4.2610","-0.0020983","-135.63"
"4.2810","0.013630","-103.32"
"4.3010","0.033491","-71.087"
"4.3210","0.053089","-44.524"
"4.3410","0.071071","-23.164"
"4.3610","0.087917","-3.3176"
"4.3810","0.10426","14.419"
"4.4010","0.12061","32.565"
"4.4210","0.13697","49.802"
"4.4410","0.15289","65.001"
"4.4610","0.16862","81.007"
"4.4810","0.18468","96.906"
"4.5010","0.20086","112.46"
"4.5210","0.21706","128.06"
"4.5410","0.23331","142.95"
"4.5610","0.24951","157.21"
"4.5810","0.26546","171.30"
"4.6010","0.28147","185.63"
"4.6210","0.29771","199.72"
"4.6410","0.31386","212.94"
"4.6610","0.32985","226.17"
"4.6810","0.34593","239.30"
"4.7010","0.36203","252.30"
"4.7210","0.37827","265.53"
"4.7410","0.39447","277.56"
"4.7610","0.41053","290.01"
"4.7810","0.42619","301.72"
"4.8010","0.44191","313.29"
"4.8210","0.45787","325.97"
"4.8410","0.47379","336.83"
"4.8610","0.48937","347.90"
"4.8810","0.50518","360.39"
"4.9010","0.52156","372.75"
"4.9210","0.53791","384.49"
"4.9410","0.55400","395.56"
"4.9610","0.57019","406.98"
"4.9810","0.58627","418.17"
"5.0010","0.60233","429.23"
"5.0210","0.61842","440.69"
"5.0410","0.63461","451.22"
"5.0610","0.65068","461.74"
"5.0810","0.66671","472.44"
"5.1010","0.68284","482.95"
"5.1210","0.69897","493.58"
"5.1410","0.71505","503.27"
"5.1610","0.73092","513.88"
"5.1810","0.74668","523.55"
"5.2010","0.76223","532.63"
"5.2210","0.77812","543.74"
"5.2410","0.79419","553.18"
"5.2610","0.81002","562.94"
"5.2810","0.82597","573.52"
"5.3010","0.84225","583.24"
"5.3210","0.85844","593.58"
"5.3410","0.87460","603.67"
"5.3610","0.89092","613.29"
"5.3810","0.90718","623.44"
"5.4010","0.92303","632.17"
"5.4210","0.93897","641.75"
"5.4410","0.95512","651.52"
"5.4610","0.97115","660.58"
"5.4810","0.98691","669.55"
"5.5010","1.0024","677.70"
"5.5210","1.0181","687.16"
"5.5410","1.0342","697.14"
"5.5610","1.0504","705.92"
"5.5810","1.0665","715.39"
"5.6010","1.0823","724.44"
"5.6210","1.0982","732.79"
"5.6410","1.1144","742.79"
"5.6610","1.1306","751.63"
"5.6810","1.1467","760.50"
"5.7010","1.1629","770.10"
"5.7210","1.1791","778.63"
"5.7410","1.1953","788.14"
"5.7610","1.2114","796.16"
"5.7810","1.2274","804.94"
"5.8010","1.2434","813.70"
"5.8210","1.2593","821.65"
"5.8410","1.2755","830.96"
"5.8610","1.2917","839.52"
"5.8810","1.3077","847.78"
"5.9010","1.3237","856.21"
"5.9210","1.3395","863.69"
"5.9410","1.3551","872.00"
"5.9610","1.3709","880.52"
"5.9810","1.3869","888.71"
"6.0010","1.4030","896.87"
"6.0210","1.4190","905.43"
"6.0410","1.4352","913.79"
"6.0610","1.4514","922.06"
"6.0810","1.4674","930.21"
"6.1010","1.4833","938.19"
"6.1210","1.4994","946.58"
"6.1410","1.5155","954.58"
"6.1610","1.5316","962.74"
"6.1810","1.5478","971.21"
"6.2010","1.5638","978.60"
"6.2210","1.5798","986.98"
"6.2410","1.5960","995.16"
"6.2490","1.6024","998.01"
"6.2500","1.6033","998.31"
"6.2700","1.6185","1000.5"
"6.2900","1.6265","990.59"
"6.3100","1.6234","967.74"
"6.3300","1.6144","948.68"
"6.3500","1.6044","926.26"
"6.3700","1.5885","898.01"
"6.3900","1.5685","871.96"
"6.4100","1.5490","849.99"
"6.4300","1.5313","831.86"
"6.4500","1.5147","815.64"
"6.4700","1.4983","799.85"
"6.4900","1.4819","784.38"
"6.5100","1.4656","769.34"
"6.5300","1.4495","755.30"
"6.5500","1.4335","741.41"
"6.5700","1.4174","727.37"
"6.5900","1.4014","713.40"
"6.6100","1.3854","700.74"
"6.6300","1.3694","687.31"
"6.6500","1.3535","674.22"
"6.6700","1.3374","661.78"
"6.6900","1.3213","648.34"
"6.7100","1.3052","635.58"
"6.7300","1.2890","622.83"
"6.7500","1.2727","610.25"
"6.7700","1.2565","597.97"
"6.7900","1.2404","585.78"
"6.8100","1.2245","574.49"
"6.8300","1.2086","562.03"
"6.8500","1.1924","549.69"
"6.8700","1.1762","537.93"
"6.8900","1.1600","525.89"
"6.9100","1.1439","514.37"
"6.9300","1.1281","503.23"
"6.9500","1.1125","492.27"
"6.9700","1.0966","480.55"
"6.9900","1.0806","469.31"
"7.0100","1.0647","458.19"
"7.0300","1.0489","446.99"
"7.0500","1.0328","435.36"
"7.0700","1.0166","423.84"
"7.0900","1.0005","412.56"
"7.1100","0.98466","402.33"
"7.1300","0.96914","391.69"
"7.1500","0.95326","380.51"
"7.1700","0.93703","368.59"
"7.1900","0.92059","357.37"
"7.2100","0.90422","346.15"
"7.2300","0.88824","335.56"
"7.2500","0.87219","324.72"
"7.2700","0.85601","313.28"
"7.2900","0.83991","302.71"
"7.3100","0.82384","292.33"
"7.3300","0.80795","281.48"
"7.3500","0.79218","271.81"
"7.3700","0.77650","261.16"
"7.3900","0.76056","250.69"
"7.4100","0.74459","240.24"
"7.4300","0.72847","228.69"
"7.4500","0.71215","218.12"
"7.4700","0.69589","207.08"
"7.4900","0.67974","196.38"
"7.5100","0.66360","186.44"
"7.5300","0.64759","175.45"
"7.5500","0.63158","164.85"
"7.5700","0.61569","155.33"
"7.5900","0.59954","143.96"
"7.6100","0.58346","133.33"
"7.6300","0.56739","123.72"
"7.6500","0.55136","112.73"
"7.6700","0.53553","102.92"
"7.6900","0.51975","93.085"
"7.7100","0.50389","82.543"
"7.7300","0.48778","72.531"
"7.7500","0.47194","62.031"
"7.7700","0.45630","52.880"
"7.7900","0.44029","41.891"
"7.8100","0.42401","30.515"
"7.8300","0.40791","21.226"
"7.8500","0.39180","10.447"
"7.8700","0.37567","-0.050745"
"7.8900","0.35943","-10.126"
"7.9100","0.34335","-21.274"
"7.9300","0.32721","-30.638"
"7.9500","0.31127","-41.100"
"7.9700","0.29528","-51.512"
"7.9900","0.27923","-61.069"
"8.0100","0.26304","-72.187"
"8.0300","0.24711","-81.776"
"8.0500","0.23135","-91.518"
"8.0700","0.21553","-101.79"
"8.0900","0.19958","-111.25"
"8.1100","0.18370","-121.71"
"8.1300","0.16769","-131.92"
"8.1500","0.15169","-141.56"
"8.1700","0.13573","-152.33"
"8.1900","0.11983","-162.01"
"8.2100","0.10368","-172.09"
"8.2300","0.087447","-183.42"
"8.2500","0.071247","-192.65"
"8.2700","0.055026","-202.65"
"8.2900","0.038912","-213.72"
"8.3100","0.022883","-222.53"
"8.3300","0.0068344","-233.21"
"8.3390","-0.00040180","-237.70"
"8.3400","-0.0012023","-238.19"
"8.3600","-0.016666","-242.07"
"8.3800","-0.024885","-229.92"
"8.4000","-0.021356","-202.04"
"8.4200","-0.012286","-177.90"
"8.4400","-0.0023929","-151.39"
"8.4600","0.013441","-117.21"
"8.4800","0.033410","-85.510"
"8.5000","0.052956","-59.488"
"8.5200","0.070797","-37.044"
"8.5400","0.087635","-18.628"
"8.5600","0.10404","-0.42025"
"8.5800","0.12040","17.797"
"8.6000","0.13671","34.367"
"8.6200","0.15265","50.365"
"8.6400","0.16837","65.611"
"8.6600","0.18439","81.671"
"8.6800","0.20055","97.059"
"8.7000","0.21678","112.31"
"8.7200","0.23299","127.40"
"8.7400","0.24916","141.47"
"8.7600","0.26519","155.77"
"8.7800","0.28121","170.15"
"8.8000","0.29743","183.55"
"8.8200","0.31356","197.23"
"8.8400","0.32954","210.48"
"8.8600","0.34568","223.39"
"8.8800","0.36180","236.36"
"8.9000","0.37795","248.81"
"8.9200","0.39411","261.78"
"8.9400","0.41023","273.74"
"8.9600","0.42599","285.28"
"8.9800","0.44163","296.97"
"9.0000","0.45752","309.02"
"9.0200","0.47350","320.61"
"9.0400","0.48916","331.90"
"9.0600","0.50500","343.70"
"9.0800","0.52130","355.63"
"9.1000","0.53761","367.70"
"9.1200","0.55374","378.91"
"9.1400","0.56994","390.02"
"9.1600","0.58599","401.63"
"9.1800","0.60203","411.90"
"9.2000","0.61816","423.15"
"9.2200","0.63434","434.67"
"9.2400","0.65040","444.37"
"9.2600","0.66645","455.59"
"9.2800","0.68261","466.07"
"9.3000","0.69872","476.20"
"9.3200","0.71482","487.33"
"9.3400","0.73062","496.53"
"9.3600","0.74641","506.16"
"9.3800","0.76200","516.03"
"9.4000","0.77782","525.67"
"9.4200","0.79385","536.50"
"9.4400","0.80974","545.94"
"9.4600","0.82569","555.81"
"9.4800","0.84196","567.43"
"9.5000","0.85816","576.18"
"9.5200","0.87438","587.08"
"9.5400","0.89069","597.42"
"9.5600","0.90689","605.73"
"9.5800","0.92280","616.01"
"9.6000","0.93877","625.02"
"9.6200","0.95490","634.50"
"9.6400","0.97088","644.29"
"9.6600","0.98664","652.35"
"9.6800","1.0022","661.72"
"9.7000","1.0178","670.49"
"9.7200","1.0339","680.00"
"9.7400","1.0501","690.21"
"9.7600","1.0662","699.00"
"9.7800","1.0821","707.67"
"9.8000","1.0979","717.22"
"9.8200","1.1141","726.16"
"9.8400","1.1304","735.67"
"9.8600","1.1464","744.70"
"9.8800","1.1626","753.88"
"9.9000","1.1789","762.99"
"9.9200","1.1950","771.95"
"9.9400","1.2112","780.66"
"9.9600","1.2273","789.58"
"9.9800","1.2432","797.85"
"10.000","1.2590","806.23"
"10.020","1.2752","815.31"
"10.040","1.2913","824.38"
"10.060","1.3075","832.86"
"10.080","1.3234","841.29"
"10.100","1.3391","849.04"
"10.120","1.3548","857.56"
"10.140","1.3706","865.50"
"10.160","1.3867","874.21"
"10.180","1.4027","883.10"
"10.200","1.4187","890.80"
"10.220","1.4349","900.24"
"10.240","1.4511","908.39"
"10.260","1.4672","916.39"
"10.280","1.4831","925.47"
"10.300","1.4992","932.87"
"10.320","1.5152","941.42"
"10.340","1.5312","950.02"
"10.360","1.5475","957.70"
"10.380","1.5636","966.33"
"10.400","1.5795","974.47"
"10.420","1.5957","982.23"
"10.428","1.6022","985.80"
"10.429","1.6030","986.24"
"10.449","1.6183","989.25"
"10.469","1.6263","977.88"
"10.489","1.6231","956.33"
"10.509","1.6142","936.58"
"10.529","1.6042","913.89"
"10.549","1.5883","887.31"
"10.569","1.5683","859.78"
"10.589","1.5488","838.88"
"10.609","1.5311","820.85"
"10.629","1.5144","803.92"
"10.649","1.4979","788.77"
"10.669","1.4816","772.68"
"10.689","1.4653","758.37"
"10.709","1.4493","744.59"
"10.729","1.4334","729.65"
"10.749","1.4172","716.58"
"10.769","1.4011","702.90"
"10.789","1.3852","689.21"
"10.809","1.3692","676.92"
"10.829","1.3532","663.20"
"10.849","1.3372","650.54"
"10.869","1.3211","637.95"
"10.889","1.3049","624.64"
"10.909","1.2887","612.45"
"10.929","1.2725","599.56"
"10.949","1.2563","587.22"
"10.969","1.2402","575.20"
"10.989","1.2242","563.05"
"11.009","1.2083","551.46"
"11.029","1.1922","539.60"
"11.049","1.1759","526.74"
"11.069","1.1597","515.57"
"11.089","1.1437","503.55"
"11.109","1.1279","492.57"
"11.129","1.1122","482.19"
"11.149","1.0964","469.96"
"11.169","1.0804","459.32"
"11.189","1.0645","448.25"
"11.209","1.0487","436.33"
"11.229","1.0326","425.36"
"11.249","1.0165","413.97"
"11.269","1.0004","402.99"
"11.289","0.98480","393.25"
"11.309","0.96939","382.17"
"11.329","0.95330","370.43"
"11.349","0.93653","357.45"
"11.369","0.91977","346.51"
"11.389","0.90363","336.54"
"11.409","0.88791","325.78"
"11.429","0.87194","314.50"
"11.449","0.85574","304.15"
"11.469","0.83967","293.15"
"11.489","0.82364","282.38"
"11.509","0.80774","272.50"
"11.529","0.79192","262.08"
"11.549","0.77625","251.62"
"11.569","0.76026","241.19"
"11.589","0.74422","229.77"
"11.609","0.72813","219.42"
"11.629","0.71193","208.96"
"11.649","0.69568","197.48"
"11.669","0.67952","187.50"
"11.689","0.66336","176.21"
"11.709","0.64739","166.24"
"11.729","0.63138","156.54"
"11.749","0.61548","145.01"
"11.769","0.59930","135.35"
"11.789","0.58320","124.65"
"11.809","0.56714","113.98"
"11.829","0.55114","104.72"
"11.849","0.53532","94.039"
"11.869","0.51954","84.608"
"11.889","0.50370","74.311"
"11.909","0.48756","63.539"
"11.929","0.47165","54.016"
"11.949","0.45601","43.723"
"11.969","0.44002","33.168"
"11.989","0.42376","22.655"
"12.009","0.40762","12.255"
"12.029","0.39152","2.4526"
"12.049","0.37536","-8.6031"
"12.069","0.35914","-18.900"
"12.089","0.34312","-28.708"
"12.109","0.32699","-39.187"
"12.129","0.31109","-48.923"
"12.149","0.29505","-58.903"
"12.169","0.27891","-70.154"
"12.189","0.26271","-79.799"
"12.209","0.24684","-89.308"
"12.229","0.23113","-99.166"
"12.249","0.21538","-108.56"
"12.269","0.19941","-119.28"
"12.289","0.18349","-128.52"
"12.309","0.16743","-139.25"
"12.329","0.15144","-149.42"
"12.349","0.13553","-158.57"
"12.369","0.11962","-169.35"
"12.389","0.10343","-179.34"
"12.409","0.087220","-189.62"
"12.429","0.071023","-200.49"
"12.449","0.054788","-210.01"
"12.469","0.038641","-219.92"
"12.489","0.022625","-229.59"
"12.509","0.0065929","-239.23"
"12.518","-0.00062264","-243.42"
"12.519","-0.0014204","-243.92"
"12.539","-0.016876","-248.82"
"12.559","-0.025182","-236.39"
"12.579","-0.021724","-208.44"
"12.599","-0.012660","-184.46"
"12.619","-0.0027692","-157.05"
"12.639","0.013012","-124.39"
"12.659","0.032936","-91.925"
"12.679","0.052472","-65.447"
"12.699","0.070333","-44.639"
"12.719","0.087248","-24.934"
"12.739","0.10372","-6.7072"
"12.759","0.12004","10.527"
"12.779","0.13629","27.747"
"12.799","0.15219","43.195"
"12.819","0.16794","58.376"
"12.839","0.18399","74.959"
"12.859","0.20019","89.561"
"12.879","0.21638","105.45"
"12.899","0.23255","120.38"
"12.919","0.24874","134.06"
"12.939","0.26478","148.67"
"12.959","0.28078","162.20"
"12.979","0.29700","176.27"
"12.999","0.31316","189.76"
"13.019","0.32919","202.49"
"13.039","0.34530","215.74"
"13.059","0.36141","228.11"
"13.079","0.37759","241.14"
"13.099","0.39369","254.19"
"13.119","0.40979","265.58"
"13.139","0.42550","277.02"
"13.159","0.44114","289.14"
"13.179","0.45707","300.68"
"13.199","0.47313","312.87"
"13.219","0.48880","323.69"
"13.239","0.50456","335.41"
"13.259","0.52089","347.96"
"13.279","0.53721","358.97"
"13.299","0.55333","370.87"
"13.319","0.56951","382.20"
"13.339","0.58556","392.49"
"13.359","0.60162","404.34"
"13.379","0.61779","415.14"
"13.399","0.63402","425.59"
"13.419","0.64999","436.65"
"13.439","0.66601","447.10"
"13.459","0.68223","457.59"
"13.479","0.69835","468.45"
"13.499","0.71436","477.96"
"13.519","0.73013","488.09"
"13.539","0.74590","497.88"
"13.559","0.76149","507.02"
"13.579","0.77739","518.49"
"13.599","0.79353","527.99"
"13.619","0.80943","537.57"
"13.639","0.82534","547.99"
"13.659","0.84157","558.06"
"13.679","0.85779","568.58"
"13.699","0.87397","578.27"
"13.719","0.89021","588.18"
"13.739","0.90645","598.34"
"13.759","0.92241","606.77"
"13.779","0.93838","616.53"
"13.799","0.95453","626.77"
"13.819","0.97050","635.23"
"13.839","0.98620","644.02"
"13.859","1.0017","652.96"
"13.879","1.0174","661.91"
"13.899","1.0334","672.13"
"13.919","1.0497","681.44"
"13.939","1.0658","690.63"
"13.959","1.0817","699.14"
"13.979","1.0976","708.42"
"13.999","1.1138","718.46"
"14.019","1.1300","726.71"
"14.039","1.1461","736.21"
"14.059","1.1622","745.50"
"14.079","1.1784","754.40"
"14.099","1.1946","763.74"
"14.119","1.2107","772.31"
"14.139","1.2268","781.47"
"14.159","1.2428","789.69"
"14.179","1.2586","798.25"
"14.199","1.2748","807.73"
"14.219","1.2910","816.27"
"14.239","1.3071","824.36"
"14.259","1.3230","833.44"
"14.279","1.3387","841.07"
"14.299","1.3543","849.49"
"14.319","1.3702","857.77"
"14.339","1.3863","866.49"
"14.359","1.4023","875.22"
"14.379","1.4183","883.43"
"14.399","1.4345","892.10"
"14.419","1.4507","900.77"
"14.439","1.4668","909.28"
"14.459","1.4827","917.11"
"14.479","1.4988","925.67"
"14.499","1.5147","934.03"
"14.519","1.5308","942.05"
"14.539","1.5471","950.75"
"14.559","1.5631","958.46"
"14.579","1.5790","966.74"
"14.599","1.5951","975.28"
"14.608","1.6024","978.77"
"14.609","1.6032","979.16"
"14.629","1.6186","981.84"
"14.649","1.6267","972.15"
"14.669","1.6236","949.61"
"14.689","1.6148","930.42"
"14.709","1.6048","907.92"
"14.729","1.5889","880.08"
"14.749","1.5689","854.05"
"14.769","1.5493","832.27"
"14.789","1.5317","814.25"
"14.809","1.5150","798.01"
"14.829","1.4985","781.49"
"14.849","1.4822","766.73"
"14.869","1.4660","752.08"
"14.889","1.4499","737.44"
"14.909","1.4339","723.82"
"14.929","1.4177","709.86"
"14.949","1.4017","696.54"
"14.969","1.3857","683.08"
"14.989","1.3697","669.98"
"15.009","1.3538","657.42"
"15.029","1.3377","644.23"
"15.049","1.3217","631.47"
"15.069","1.3055","618.81"
"15.089","1.2893","605.86"
"15.109","1.2731","593.42"
"15.129","1.2568","581.35"
"15.149","1.2407","568.91"
"15.169","1.2248","557.16"
"15.189","1.2089","545.03"
"15.209","1.1928","533.32"
"15.229","1.1765","520.86"
"15.249","1.1603","509.08"
"15.269","1.1442","497.90"
"15.289","1.1284","486.85"
"15.309","1.1128","476.06"
"15.329","1.0970","464.35"
"15.349","1.0809","452.85"
"15.369","1.0651","442.43"
"15.389","1.0495","431.46"
"15.409","1.0336","420.40"
"15.429","1.0176","408.95"
"15.449","1.0013","397.12"
"15.469","0.98513","386.64"
"15.489","0.96938","375.63"
"15.509","0.95323","364.26"
"15.529","0.93674","352.28"
"15.549","0.92041","341.46"
"15.569","0.90440","331.40"
"15.589","0.88859","320.52"
"15.609","0.87248","309.32"
"15.629","0.85624","298.29"
"15.649","0.84023","287.71"
"15.669","0.82426","277.20"
"15.689","0.80839","266.82"
"15.709","0.79250","256.98"
"15.729","0.77686","246.18"
"15.749","0.76089","235.89"
"15.769","0.74475","225.21"
"15.789","0.72863","214.24"
"15.809","0.71248","203.31"
"15.829","0.69624","192.96"
"15.849","0.68011","182.37"
"15.869","0.66394","171.29"
"15.889","0.64794","161.63"
"15.909","0.63196","151.40"
"15.929","0.61606","140.50"
"15.949","0.59991","130.12"
"15.969","0.58377","119.82"
"15.989","0.56765","109.45"
"16.009","0.55167","99.324"
"16.029","0.53587","89.480"
"16.049","0.52012","79.725"
"16.069","0.50430","69.173"
"16.089","0.48811","58.887"
"16.109","0.47218","48.914"
"16.129","0.45660","39.810"
"16.149","0.44065","28.847"
"16.169","0.42433","17.815"
"16.189","0.40818","7.8573"
"16.209","0.39208","-2.8265"
"16.229","0.37594","-12.765"
"16.249","0.35972","-23.046"
"16.269","0.34373","-33.614"
"16.289","0.32759","-42.742"
"16.309","0.31164","-53.487"
"16.329","0.29563","-63.395"
"16.349","0.27953","-73.548"
"16.369","0.26329","-84.412"
"16.389","0.24737","-93.166"
"16.409","0.23162","-103.42"
"16.429","0.21587","-113.03"
